ID,Ano_Nascimento,Renda,Criancas_Casa,Adolescentes_Casa,Dias_Ultima_Compra,Gasto_Vinhos,Gasto_Frutas,Gasto_Carne,Gasto_Peixe,Gasto_Doces,Gasto_Ouro,Num_Compras_Promocao,Num_Compras_Web,Num_Compras_Catalogo,Num_Compras_Loja,Num_Visitas_Web_Mes,Aceitou_Campanha3=1,Aceitou_Campanha4=1,Aceitou_Campanha5=1,Aceitou_Campanha1=1,Aceitou_Campanha2=1,Reclamacao=1,Z_CustoContato,Z_Receita,Resposta,Educacao,Estado_Civil
1648,1945,45575.758855338056,0,0,8,55,18,29,2,13,24,1,3,1,3,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1649,1977,63990.62628053719,0,0,31,872,112,372,19,18,52,1,6,3,7,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1650,1978,35879.49789951299,1,0,11,59,3,71,12,5,23,2,3,1,3,7,0,0,0,0,0,0,3,11,1,Unknown,Married
1651,1960,53024.80171853978,1,1,28,129,4,85,4,1,17,4,3,1,5,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1652,1970,82610.03287701787,0,0,25,1067,62,104,32,88,65,1,3,4,8,1,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1653,1977,81590.9474212404,0,0,5,788,36,123,30,120,42,1,8,2,5,5,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1654,1962,87242.21271694188,0,0,28,391,39,565,63,127,71,1,5,3,7,2,0,0,0,0,0,0,3,11,1,Unknown,Divorced
1655,1969,48491.4855229636,0,0,8,335,3,67,21,8,42,4,7,2,5,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
1656,1979,70707.32377283712,0,0,18,665,7,502,144,89,88,3,8,8,4,4,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1657,1955,63982.34980676648,0,0,6,408,62,179,63,47,120,1,6,9,4,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1658,1967,39579.533028803016,1,0,49,158,5,129,8,21,39,5,6,1,4,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1659,1968,56564.56961635809,0,1,37,678,6,58,9,0,43,3,9,3,6,7,0,1,0,0,0,0,3,11,1,Unknown,Unknown
1660,1984,36198.25181114923,0,0,18,70,19,65,38,13,79,2,3,2,3,7,1,0,0,0,0,0,3,11,1,Unknown,Married
1661,1956,70052.60823175199,0,0,21,374,21,637,49,27,99,1,5,5,9,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1662,1966,82232.54402150151,0,0,51,453,69,760,147,110,75,1,5,5,8,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1663,1955,50427.53108939991,0,1,5,293,3,37,4,1,75,5,5,2,5,6,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1664,1975,31673.93357952243,1,0,24,56,5,19,11,4,30,2,2,1,2,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1665,1951,69313.12889462963,0,0,21,874,36,397,68,46,100,1,6,4,5,5,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1666,1964,41429.15674309229,1,0,43,143,9,74,7,12,46,4,4,1,4,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1667,1961,81931.88882655762,0,0,44,982,34,251,34,145,31,1,3,5,11,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1668,1972,34598.12106053054,1,0,26,112,17,32,4,1,11,3,3,1,3,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1669,1962,81614.8969634882,0,0,30,993,23,197,33,78,33,2,6,4,8,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1670,1972,23561.41323021115,1,0,39,7,7,18,20,15,18,1,2,0,2,6,0,0,0,0,0,0,3,11,1,Graduation,Married
1671,1970,81505.09184507093,0,0,12,169,25,465,62,89,63,1,3,9,13,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1672,1959,81160.62763235404,0,0,18,906,27,218,73,17,34,2,9,4,5,4,0,0,0,1,0,0,3,11,1,Unknown,Married
1673,1955,80756.56025899177,0,0,22,632,132,598,149,33,34,1,6,7,7,4,0,0,0,1,0,0,3,11,1,Graduation,Married
1674,1958,63417.11255113212,0,0,31,867,40,163,13,18,35,2,8,5,5,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1675,1943,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,PhD,Divorced
1676,1960,40138.22182383082,1,0,59,29,16,37,13,14,19,2,2,0,4,6,0,0,0,0,0,0,3,11,1,Master,Unknown
1677,1979,82476.86891877963,0,0,40,1176,38,212,36,90,46,1,3,3,8,1,0,0,1,0,0,0,3,11,1,Unknown,Married
1678,1959,79474.62352794276,0,0,15,550,53,597,77,72,113,1,4,6,4,2,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1679,1977,38453.00312665488,0,0,46,160,38,119,74,37,15,3,5,1,7,6,0,0,0,0,0,0,3,11,1,PhD,Unknown
1680,1968,82545.21805485088,0,0,42,858,50,426,126,82,119,1,5,7,10,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1681,1959,87203.71213536571,0,0,34,216,75,687,49,26,38,1,3,10,5,1,0,0,0,0,0,0,3,11,1,Unknown,Married
1682,1946,78568.95843337422,0,0,13,557,78,622,207,174,95,1,4,6,4,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1683,1974,23702.531168060737,0,0,42,2,2,17,18,9,20,1,1,0,2,6,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1684,1988,73882.28344689545,0,0,6,697,88,538,109,113,99,1,3,7,5,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1685,1979,16527.819461802694,1,0,9,5,6,29,14,4,7,2,1,0,3,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1686,1964,81327.8718228875,0,0,15,983,14,142,31,22,36,2,9,2,5,5,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1687,1982,90690.58549391157,0,0,97,980,17,666,24,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1688,1947,78569.52683835977,0,0,15,571,78,618,207,169,95,1,4,6,4,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1689,1970,93604.94427181754,0,0,19,1237,77,751,92,114,42,0,6,6,11,2,0,0,0,0,0,0,3,11,1,Graduation,Single
1690,1966,32544.25469388308,0,0,13,33,3,28,0,3,10,2,2,1,3,5,0,0,0,0,0,0,3,11,1,Unknown,Single
1691,1961,56346.06681560558,0,1,28,282,0,74,0,0,73,7,4,3,7,7,0,1,0,0,0,0,3,11,1,Unknown,Single
1692,1952,55519.32302882891,1,1,28,444,0,60,0,2,17,7,8,2,6,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
1693,1988,90353.229605688,0,0,27,1176,55,504,40,50,37,1,3,4,7,1,0,0,1,0,0,0,3,11,1,Master,Single
1694,1971,65150.20133654118,0,0,3,798,25,255,7,21,34,2,4,4,7,6,0,0,0,0,0,0,3,11,1,Unknown,Together
1695,1982,23515.31413004765,1,0,72,4,20,11,2,6,31,2,2,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1696,1965,70075.96580749744,0,0,52,684,31,503,65,59,42,1,4,3,7,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1697,1960,82687.13585460694,0,0,24,1042,46,108,43,80,57,1,4,4,9,1,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1698,1962,84314.62359130126,0,0,61,248,25,271,88,92,80,0,8,8,4,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1699,1971,57091.05354179269,0,1,81,460,0,24,5,0,4,2,8,2,5,7,0,1,0,0,0,0,3,11,1,Unknown,Unknown
1700,1971,86921.98808648241,0,0,80,731,100,836,96,91,37,1,5,5,7,2,0,0,0,0,0,0,3,11,1,PhD,Unknown
1701,1970,60323.53411894095,0,1,9,498,16,126,20,4,61,8,6,2,7,7,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1702,1948,82829.87717019655,0,0,22,983,27,181,56,61,56,1,7,6,11,3,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1703,1982,37884.910763861306,0,0,43,193,3,63,4,2,57,2,4,2,4,7,0,0,0,0,0,0,3,11,1,Unknown,Single
1704,1977,70380.68325414063,0,0,22,346,20,469,146,96,81,1,5,5,7,2,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1705,1972,27204.41781357624,1,0,9,1,9,12,5,1,12,1,1,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1706,1971,22578.992719837854,0,0,24,3,8,14,12,2,37,1,1,1,2,8,1,0,0,0,0,0,3,11,1,Graduation,Unknown
1707,1969,27209.347109692488,1,0,3,3,16,26,19,1,37,2,2,0,3,8,0,0,0,0,0,0,3,11,1,Unknown,Single
1708,1974,35891.19826562355,1,0,34,19,0,15,5,1,19,2,1,1,2,5,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1709,1977,91732.9901056867,0,0,28,818,155,527,134,152,56,0,5,10,6,2,0,0,1,1,0,0,3,11,1,Unknown,Unknown
1710,1990,90324.5171487209,0,0,40,738,115,830,107,69,103,1,5,5,7,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1711,1945,71576.41113655512,0,0,4,373,51,529,97,77,93,1,8,3,5,4,0,0,0,0,0,0,3,11,1,Unknown,Together
1712,1970,27177.64813137509,0,0,28,15,7,25,11,11,5,2,2,0,3,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1713,1984,87315.16048193649,0,0,70,1000,126,747,61,93,49,1,9,4,7,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1714,1963,40225.46504663408,1,0,18,67,2,53,6,7,27,2,4,1,2,9,0,0,0,0,0,0,3,11,1,Unknown,Single
1715,1975,17283.029599682533,1,0,12,6,3,15,3,9,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1716,1973,27358.7220888624,1,0,17,3,6,9,0,2,5,1,1,0,2,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1717,1979,23237.956128780763,1,0,57,8,18,20,16,12,38,2,3,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1718,1973,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1,PhD,Unknown
1719,1946,82795.50092248236,0,0,23,1005,22,118,60,68,46,1,6,6,12,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1720,1966,31148.0241348794,0,0,40,47,3,39,9,1,45,1,3,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Single
1721,1973,30353.92438842673,1,0,19,14,0,22,2,2,2,1,2,0,2,8,0,0,0,0,0,0,3,11,1,PhD,Unknown
1722,1960,80409.09205408138,0,0,22,778,96,581,165,40,31,1,5,7,7,3,0,0,0,0,0,0,3,11,1,Unknown,Married
1723,1963,81243.56335587856,0,0,17,967,38,233,33,14,37,2,9,3,5,5,0,0,0,1,0,0,3,11,1,Unknown,Married
1724,1976,36231.56486615373,0,0,29,103,39,70,64,34,126,2,3,5,3,5,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1725,1963,69675.6761187333,0,0,36,507,24,511,26,37,24,2,3,5,5,3,0,0,0,0,0,0,3,11,1,Unknown,Single
1726,1961,85694.43559609355,0,0,78,784,68,384,107,8,16,1,3,5,9,1,0,0,0,0,0,0,3,11,1,Unknown,Divorced
1727,1967,89604.90869536062,0,0,43,610,28,968,193,188,66,1,6,6,8,3,0,1,0,1,0,0,3,11,1,Unknown,Single
1728,1971,72664.47973026393,0,0,72,850,95,622,34,65,82,1,6,5,8,5,0,0,0,0,0,0,3,11,1,Graduation,Single
1729,1965,37062.43322089012,0,1,30,230,6,133,4,14,40,8,5,1,7,7,0,0,0,0,0,0,3,11,1,Graduation,Single
1730,1978,16261.89471708638,1,0,10,5,6,30,14,4,8,3,2,1,2,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1731,1957,62841.30668323706,0,1,41,397,14,104,19,2,160,2,7,4,3,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1732,1967,27068.28300755626,0,0,53,1,22,21,13,18,12,1,2,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1733,1949,72509.34983020161,0,0,63,517,60,503,110,110,90,1,3,8,7,3,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1734,1970,83118.98404459059,0,0,66,943,128,783,116,38,190,1,5,6,9,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1735,1966,44463.44245675279,1,0,6,108,2,69,6,4,21,3,4,1,3,7,0,0,0,0,0,0,3,11,1,Unknown,Together
1736,1971,86906.1325631635,0,0,84,772,101,836,105,94,37,1,5,5,7,2,0,0,0,0,0,0,3,11,1,PhD,Unknown
1737,1955,78703.40806422023,0,0,25,518,76,355,187,102,54,1,4,8,8,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1738,1958,72828.54639134945,0,0,58,662,62,492,90,73,68,1,3,10,6,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1739,1972,83148.09148754588,0,0,48,875,92,788,89,88,163,1,5,7,10,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1740,1969,70416.29015012851,0,0,8,360,11,604,131,44,165,1,6,5,8,3,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1741,1975,17451.041305052204,1,0,12,5,3,15,3,9,29,2,2,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1742,1972,34613.128173050085,1,0,7,180,29,55,7,2,14,4,4,1,4,7,0,0,0,0,0,0,3,11,1,Graduation,Together
1743,1977,45831.38114383951,0,0,2,235,1,42,4,3,20,2,5,1,5,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1744,1974,36995.91339711261,1,0,11,38,2,12,2,3,9,1,1,1,2,6,0,0,0,0,0,0,3,11,1,Unknown,Married
1745,1963,81936.57104170542,0,0,43,316,28,362,30,57,28,1,5,3,6,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1746,1973,83903.43745266904,0,0,11,514,25,730,45,192,81,1,5,7,7,2,0,0,0,0,0,0,3,11,1,Graduation,Single
1747,1980,38519.83010632019,1,0,18,157,3,105,14,0,16,4,5,0,4,8,0,0,0,0,0,0,3,11,1,PhD,Single
1748,1948,78604.80753499702,0,0,16,547,78,550,201,155,84,1,4,6,5,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1749,1972,84487.3727400505,0,0,5,1372,17,378,19,17,7,1,4,5,7,3,0,1,1,0,0,0,3,11,1,PhD,Unknown
1750,1955,55723.92880625652,0,0,35,519,0,90,0,3,41,3,10,1,6,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1751,1977,15879.867762187916,1,0,46,2,2,10,3,4,17,2,1,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1752,1958,63165.62957351776,0,1,43,629,18,84,16,5,102,2,7,3,4,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1753,1959,50579.98071219027,0,1,93,461,0,32,7,2,5,5,4,5,7,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1754,1961,87141.93747847158,0,0,30,211,67,628,42,25,41,1,3,10,5,1,0,0,0,0,0,0,3,11,1,Unknown,Married
1755,1959,70996.50410526135,0,0,27,977,21,566,98,121,17,6,10,10,5,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1756,1962,89834.25393819979,0,0,30,502,32,976,205,137,48,1,6,6,8,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1757,1973,32255.16500578465,1,0,25,130,14,34,23,10,67,2,5,1,2,8,0,0,0,0,0,0,3,11,1,Unknown,Single
1758,1971,91236.31741252332,0,0,36,942,90,276,156,108,96,0,7,8,9,3,0,0,1,0,0,0,3,11,1,Unknown,Single
1759,1973,25568.65488364244,1,0,31,29,3,23,8,6,12,2,2,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1760,1962,48418.87555852431,0,0,67,401,70,237,88,49,41,2,6,4,10,5,0,0,0,0,0,0,3,11,1,PhD,Unknown
1761,1984,73353.69779066244,0,0,56,1050,14,324,0,14,111,1,5,10,5,2,0,0,1,1,0,0,3,11,1,Unknown,Unknown
1762,1975,23060.91999080952,1,0,35,11,10,30,31,18,38,2,3,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1763,1987,90268.4647759362,0,0,30,1174,31,367,21,16,17,1,3,3,7,1,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1764,1981,36785.79342267461,0,0,14,15,2,15,7,12,11,1,2,1,2,8,0,0,0,0,0,0,3,11,1,Graduation,Married
1765,1973,83926.5452629068,0,0,11,550,21,719,40,191,76,1,6,6,6,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1766,1970,62302.32058276095,0,1,53,745,12,339,16,10,31,4,7,5,4,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1767,1968,57046.5370004447,0,1,43,215,0,113,1,0,127,6,4,4,7,8,0,1,0,0,1,0,3,11,1,Graduation,Unknown
1768,1976,7500.0,0,0,19,6,0,12,13,7,32,4,3,1,2,9,0,0,0,0,0,0,3,11,1,Unknown,Married
1769,1972,83123.77662594746,0,0,14,791,34,693,40,132,109,1,5,8,11,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1770,1977,31476.705493150264,1,0,12,36,0,10,2,1,30,1,2,0,2,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
1771,1957,48698.29677454891,0,0,28,381,5,130,84,26,42,3,7,5,5,6,0,0,0,0,0,0,3,11,1,PhD,Unknown
1772,1951,46992.88094349188,0,0,2,46,1,13,0,3,23,1,2,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Single
1773,1966,42342.61813074226,1,1,17,110,5,49,1,8,11,4,2,1,4,6,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1774,1969,81434.4794199776,0,0,11,904,23,134,31,62,39,2,9,2,5,5,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1775,1979,15910.198011675551,1,0,37,2,4,18,9,3,10,2,1,1,2,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1776,1953,50421.18630650103,0,1,9,327,1,63,15,6,137,6,5,4,4,6,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1777,1969,81137.67920949528,0,0,36,738,101,865,82,47,107,1,5,5,8,3,0,0,1,0,0,0,3,11,1,Graduation,Unknown
1778,1972,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,PhD,Single
1779,1965,83022.51220100037,0,0,26,870,72,605,52,27,133,1,6,6,8,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1780,1958,41163.43679485176,1,0,37,97,6,59,8,11,44,3,3,1,3,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1781,1986,81465.47419804247,0,0,27,179,34,452,30,65,79,1,3,8,11,1,0,0,0,0,0,0,3,11,1,Graduation,Divorced
1782,1957,55462.774761765184,1,1,20,396,0,35,0,1,7,8,6,2,5,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
1783,1972,18145.388245821465,1,0,23,8,3,17,2,6,29,3,3,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1784,1971,42150.530697904185,1,0,44,232,11,95,3,11,38,5,6,1,6,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1785,1985,81332.40695335848,0,0,18,205,33,442,27,62,73,1,3,9,12,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1786,1973,38376.873928631656,0,0,65,144,57,113,103,57,19,2,4,2,8,6,0,0,0,0,0,0,3,11,1,PhD,Married
1787,1964,81920.97804543463,0,0,40,342,29,346,30,64,29,1,5,3,6,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1788,1978,78400.24431081291,0,0,17,425,25,677,209,24,160,1,3,6,5,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1789,1973,38570.30641363008,1,0,4,53,3,33,4,2,4,3,3,0,3,8,0,0,0,0,0,0,3,11,1,PhD,Single
1790,1967,77865.97678997123,0,1,93,1016,50,490,66,50,128,2,5,5,5,7,0,0,0,0,0,0,3,11,1,Unknown,Married
1791,1975,23357.47462870426,1,0,39,8,7,26,27,16,30,1,2,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1792,1973,38570.139646214826,1,0,4,54,3,33,4,2,4,3,3,0,3,8,0,0,0,0,0,0,3,11,1,PhD,Single
1793,1960,82332.26754887924,0,0,88,830,58,965,51,79,19,1,4,3,12,1,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1794,1957,55806.56418899076,0,1,16,369,0,42,0,0,27,8,5,3,6,7,0,1,0,0,0,0,3,11,1,Unknown,Single
1795,1973,31550.76076471906,0,0,24,10,5,11,5,1,12,1,1,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1796,1959,75162.85597300087,0,0,74,559,19,270,154,131,76,1,6,3,5,3,0,0,0,0,0,0,3,11,1,Master,Unknown
1797,1982,36790.18705861718,0,0,14,3,2,14,14,20,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1798,1978,83979.89821008648,0,0,47,1154,97,418,103,97,15,0,5,6,6,1,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1799,1953,26644.54938203184,0,0,40,15,7,27,6,7,5,2,2,0,3,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1800,1972,46340.28306036584,1,1,29,296,7,94,15,10,19,9,4,2,7,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1801,1951,78319.42499442487,0,0,47,980,24,576,157,30,137,3,3,6,9,3,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1802,1947,80653.92382928928,0,0,24,478,87,511,223,42,30,1,4,10,5,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1803,1988,90408.14350067236,0,0,53,794,92,793,88,60,91,1,5,4,7,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1804,1964,84220.99546158369,0,0,50,311,24,379,77,117,80,0,7,8,5,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1805,1957,50413.833180062,0,1,14,311,5,35,0,2,30,4,5,1,6,6,0,1,0,0,0,0,3,11,1,Unknown,Unknown
1806,1963,84879.45005271444,0,0,27,180,82,463,92,144,163,1,3,6,5,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1807,1971,86980.89613257242,0,0,67,586,100,833,64,82,35,1,5,4,5,2,0,0,0,0,0,0,3,11,1,PhD,Unknown
1808,1972,60276.35785847156,1,1,13,447,26,114,22,7,52,10,7,3,7,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1809,1946,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1,PhD,Single
1810,1959,63237.16310914174,0,1,45,746,19,97,14,7,69,2,7,3,4,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1811,1971,24779.67218226995,1,0,17,5,9,11,3,14,39,2,2,1,2,7,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1812,1965,87111.35612881616,0,0,52,584,58,646,93,122,62,1,5,4,8,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1813,1978,89736.38850843586,0,0,30,610,47,707,157,96,15,1,6,5,11,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1814,1976,82207.90376354898,0,0,55,1181,14,322,41,118,22,1,3,4,10,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1815,1966,59903.16227576521,0,1,81,142,29,91,13,127,117,4,5,2,6,5,0,0,0,0,0,0,3,11,1,Unknown,Married
1816,1974,42266.43169436258,1,0,25,82,5,58,1,3,20,2,3,1,3,6,0,0,0,0,0,0,3,11,1,Graduation,Together
1817,1970,38247.1582358899,1,0,59,87,5,38,0,4,60,4,3,1,2,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1818,1972,38169.281445727946,1,0,61,93,2,48,2,0,60,4,3,1,2,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
1819,1982,36079.693420934185,1,0,18,46,3,60,14,1,18,3,3,1,2,8,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1820,1968,39912.23047298423,1,0,65,16,19,26,2,7,26,1,2,0,3,6,0,0,0,0,0,0,3,11,1,Unknown,Single
1821,1957,60554.27751654502,0,0,62,199,139,194,84,100,158,2,6,3,9,5,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1822,1969,38978.387686356094,1,0,28,134,13,73,3,20,32,4,5,1,4,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1823,1986,87535.90885425989,0,0,65,1157,154,788,83,126,39,1,7,8,8,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1824,1972,82332.47357388843,0,0,75,1057,31,679,48,83,18,1,4,3,11,2,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1825,1948,82796.11932914256,0,0,23,988,23,132,59,66,44,1,7,5,11,3,0,0,0,0,0,0,3,11,1,PhD,Single
1826,1960,82041.6369345704,0,0,48,980,38,277,45,159,42,1,3,6,12,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1827,1967,93877.665692436,0,0,22,1273,61,739,99,103,63,0,5,7,10,2,0,1,1,1,0,0,3,11,1,Graduation,Unknown
1828,1943,48941.02504790746,0,0,53,436,8,206,159,49,41,2,6,9,5,5,0,0,0,0,0,0,3,11,1,PhD,Unknown
1829,1980,17377.67110067323,0,0,8,5,6,21,12,3,9,2,1,1,2,6,0,0,0,0,0,0,3,11,1,Master,Single
1830,1955,72787.93644977835,0,0,36,778,60,570,132,68,53,1,3,7,7,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
1831,1975,39735.15831782875,1,0,20,58,0,51,4,5,16,2,3,1,2,8,0,0,0,0,0,0,3,11,1,Unknown,Single
1832,1980,36029.40281988014,1,0,22,39,2,48,11,1,18,3,2,1,2,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1833,1969,87015.91415013024,0,0,11,242,22,360,24,65,69,1,5,7,6,3,0,0,1,0,0,0,3,11,1,Unknown,Unknown
1834,1982,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,PhD,Married
1835,1966,70192.75883623112,0,0,31,323,32,487,101,103,32,1,4,5,9,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1836,1967,79278.85705524532,0,0,5,884,38,529,145,88,117,1,5,6,5,2,0,0,0,0,0,0,3,11,1,Unknown,Married
1837,1969,35908.92787629359,0,1,38,40,7,29,15,11,23,2,1,2,2,4,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1838,1971,38628.46627897156,1,0,33,112,13,47,2,14,39,4,4,1,3,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
1839,1966,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,Graduation,Single
1840,1971,53626.22834002439,0,1,2,217,9,149,14,7,10,6,4,1,8,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1841,1971,27214.364049671967,1,0,7,1,11,15,9,1,19,1,1,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1842,1989,90278.34685104404,0,0,30,681,124,860,125,71,105,1,4,6,6,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
1843,1979,36807.06633448885,0,0,16,12,2,14,13,18,12,1,2,1,2,9,0,0,0,0,0,0,3,11,1,Unknown,Unknown
1844,1961,73832.30383533322,0,0,52,825,75,391,50,47,155,1,8,5,5,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
